type,time,product_id,sequence,order_id,funds,size,price,side,order_type
received,2018-08-17T19:02:18.855000Z,BTC-USD,6639467777,9dd66088-7a96-40a5-9317-5842b4575250,,0.09497800,6496.26000000,buy,limit
received,2018-08-17T19:02:18.857000Z,BTC-USD,6639467779,9e74a7aa-c1ca-4ebb-b533-68b4bd10fadb,,0.00100000,6527.01000000,sell,limit
received,2018-08-17T19:02:18.865000Z,BTC-USD,6639467781,86a098d1-26e7-416a-83ba-aaa9da791559,,0.25395900,6493.01000000,buy,limit
received,2018-08-17T19:02:18.875000Z,BTC-USD,6639467783,f53a5767-9c61-4fc9-b9a9-6a497c41a5e1,,0.09502500,6489.76000000,buy,limit
received,2018-08-17T19:02:18.889000Z,BTC-USD,6639467786,c9c828d5-8151-4912-8afd-2c6c23b80726,,0.20973200,6486.52000000,buy,limit
received,2018-08-17T19:02:18.903000Z,BTC-USD,6639467788,57357171-fe58-4333-8d42-91d7324bdad9,,0.00150000,6515.99000000,sell,limit
received,2018-08-17T19:02:18.906000Z,BTC-USD,6639467790,468bd87c-0c15-49e5-b99c-55bfe335b185,,0.28861200,6483.28000000,buy,limit
received,2018-08-17T19:02:18.918000Z,BTC-USD,6639467792,ddf16b78-9376-4e06-9df5-fc6a8349bcfa,,0.08255600,6480.04000000,buy,limit
received,2018-08-17T19:02:18.928000Z,BTC-USD,6639467795,dc47dcd0-10e7-4a37-8fd5-917d80aceed8,,1.93326100,6476.80000000,buy,limit
received,2018-08-17T19:02:18.939000Z,BTC-USD,6639467797,66b258d2-bd0a-47c3-8ee4-7429fa12249e,,0.09512000,6473.56000000,buy,limit
received,2018-08-17T19:02:18.961000Z,BTC-USD,6639467800,ede9a54e-8b97-40d3-8446-25e056070edf,,0.55088000,6509.19000000,sell,limit
received,2018-08-17T19:02:18.961000Z,BTC-USD,6639467802,39eb531c-9554-4adb-9866-f8353d65409c,,0.00150000,6548.94000000,sell,limit
received,2018-08-17T19:02:18.975000Z,BTC-USD,6639467806,2bbf1846-e5e6-413f-903b-562e9e1bbd3a,,0.20908368,6492.12000000,buy,limit
received,2018-08-17T19:02:18.984000Z,BTC-USD,6639467808,208b7833-f94e-458e-8e43-4feaff8b222f,,0.09560000,6500.66000000,buy,limit
received,2018-08-17T19:02:18.999000Z,BTC-USD,6639467812,09cb500a-9633-40f8-ae26-d59ff6898194,,0.09560000,6501.00000000,buy,limit
received,2018-08-17T19:02:19.015000Z,BTC-USD,6639467814,2314f6a7-50a8-4940-999a-e3fce8248b8a,,0.00150000,6614.94000000,sell,limit
received,2018-08-17T19:02:19.047000Z,BTC-USD,6639467818,198dc17d-f87c-47cc-b6b8-cc3993f219cc,,0.02000000,6500.50000000,buy,limit
received,2018-08-17T19:02:19.082000Z,BTC-USD,6639467820,af7c94a0-e915-4274-9c46-98f3005aac31,,0.00150000,6515.99000000,sell,limit
received,2018-08-17T19:02:19.100000Z,BTC-USD,6639467822,08e9d111-dab9-49bf-95ca-cd6e07910e51,,0.00100000,6527.01000000,sell,limit
received,2018-08-17T19:02:19.136000Z,BTC-USD,6639467825,9cbb2c61-4eab-40c4-b44f-80c8033b99ac,,0.00150000,6581.99000000,sell,limit
received,2018-08-17T19:02:19.138000Z,BTC-USD,6639467827,dbf2b636-21c8-4901-bd82-d2495406591a,,0.01000000,6489.03000000,buy,limit
received,2018-08-17T19:02:19.187000Z,BTC-USD,6639467830,12d1da15-537c-48ef-b3b8-3897f1ee7544,,0.00150000,6515.99000000,sell,limit
received,2018-08-17T19:02:19.197000Z,BTC-USD,6639467832,05f6816a-37d6-42ab-b003-ef28eb6de805,,0.01000000,6482.56000000,buy,limit
received,2018-08-17T19:02:19.244000Z,BTC-USD,6639467837,8d22115b-c20f-4de4-9161-6dc1a63a5872,,0.00150000,6647.94000000,sell,limit
received,2018-08-17T19:02:19.287000Z,BTC-USD,6639467841,a8792cbc-dbc3-4389-8cd5-7028a1d36364,,0.00134595,6525.74000000,sell,limit
received,2018-08-17T19:02:19.326000Z,BTC-USD,6639467844,fed7677a-ffd5-4abd-8d62-82aef331d0eb,,0.00150000,6548.94000000,sell,limit
