type,time,product_id,sequence,order_id,funds,size,price,side,order_type
received,2018-08-03T01:25:45.145000Z,ETH-USD,4545120867,0b636e81-1067-4db4-a75d-1533739d5484,,0.51204800,372.10000000,buy,limit
received,2018-08-03T01:25:45.180000Z,ETH-USD,4545120873,79fccac1-9b65-467c-a48e-5096a37c712c,,0.20000000,401.78000000,buy,limit
received,2018-08-03T01:25:45.193000Z,ETH-USD,4545120875,ea4b8b4c-5069-48b4-99e8-df792e371985,,3.11198200,399.83000000,buy,limit
received,2018-08-03T01:25:45.204000Z,ETH-USD,4545120877,89001dc6-a5d3-4b2c-a3c1-44041cb9c42b,,4.03534700,399.71000000,buy,limit
received,2018-08-03T01:25:45.214000Z,ETH-USD,4545120879,25b44e2b-ded8-4d95-97fb-348aed92fd26,,19.26658900,399.11000000,buy,limit
received,2018-08-03T01:25:45.230000Z,ETH-USD,4545120881,4d4e4b40-0ebf-49eb-8f80-956f81107d83,,0.11269600,398.75000000,buy,limit
received,2018-08-03T01:25:45.363000Z,ETH-USD,4545120884,c9c57906-a3fc-47a9-a195-2c039cc59802,,2.00000000,401.46000000,buy,limit
received,2018-08-03T01:25:45.391000Z,ETH-USD,4545120887,79f76f23-8139-4c51-8ab2-38f0e282db78,,2.43745596,410.16000000,buy,limit
received,2018-08-03T01:25:45.406000Z,ETH-USD,4545120892,0f65400f-e3be-4fda-86d4-067a3492d4bf,,2.00000000,401.51000000,buy,limit
received,2018-08-03T01:25:45.419000Z,ETH-USD,4545120895,05e00a7d-fcb1-4f37-be96-2b28dc37add7,,1.00000000,402.23000000,sell,limit
received,2018-08-03T01:25:45.441000Z,ETH-USD,4545120898,3b36b0b6-f914-4937-92a2-7bf019679544,,1.30323000,397.04000000,buy,limit
received,2018-08-03T01:25:45.574000Z,ETH-USD,4545120902,7588a0a5-d620-45b6-9fe5-9bfd21d13593,,0.20000000,401.87000000,buy,limit
received,2018-08-03T01:25:45.586000Z,ETH-USD,4545120904,626127b3-3774-45fa-ad23-59158a0537b8,,64.00000000,400.14000000,buy,limit
received,2018-08-03T01:25:45.589000Z,ETH-USD,4545120906,ac17b63a-11ef-49f4-8215-a18b42166270,,1.00000000,371.10000000,buy,limit
received,2018-08-03T01:25:45.603000Z,ETH-USD,4545120908,12430ba9-458b-49b0-9331-473f0db97ae0,,3.80000000,402.36000000,sell,limit
received,2018-08-03T01:25:45.631000Z,ETH-USD,4545120911,9926ef4e-1f8b-412e-b759-0f557a58e933,,0.01000000,420.86000000,sell,limit
received,2018-08-03T01:25:45.862000Z,ETH-USD,4545120917,e27fd5a7-1a0a-4ac7-9dbe-74b4b913277f,,1.86688000,398.76000000,buy,limit
received,2018-08-03T01:25:45.866000Z,ETH-USD,4545120919,0d45c9e8-8042-4694-8e45-4b91ab4f9fff,,1.29644000,399.12000000,buy,limit
received,2018-08-03T01:25:45.912000Z,ETH-USD,4545120923,d70e73f1-84c5-4220-95eb-bfdadc311488,,1.02188000,399.51000000,buy,limit
received,2018-08-03T01:25:45.918000Z,ETH-USD,4545120925,af53aa22-f106-4393-beed-2db724ff8690,,0.20000000,401.87000000,buy,limit
received,2018-08-03T01:25:45.926000Z,ETH-USD,4545120927,d9dee88d-75c3-4c1e-81a2-bb2fc20198d0,,2.00000000,401.56000000,buy,limit
received,2018-08-03T01:25:46.044000Z,ETH-USD,4545120933,ec9f6951-7cb4-4e47-af6b-52ae8d49774f,,2.00000000,401.56000000,buy,limit
received,2018-08-03T01:25:46.212000Z,ETH-USD,4545120940,242a01e4-e30e-47c6-b3e2-9951fb5016da,,3.01850300,399.83000000,buy,limit
received,2018-08-03T01:25:46.215000Z,ETH-USD,4545120942,9a77af68-a0e2-4d01-86ce-31af3893bc10,,0.20000000,401.87000000,buy,limit
received,2018-08-03T01:25:46.224000Z,ETH-USD,4545120944,7d569a34-46d2-44d9-bc93-15e522015d95,,3.91141200,399.71000000,buy,limit
received,2018-08-03T01:25:46.234000Z,ETH-USD,4545120946,338e8f28-b6f6-4ccc-b9ee-51ad43dbf4e7,,18.67093500,399.11000000,buy,limit
received,2018-08-03T01:25:46.244000Z,ETH-USD,4545120948,6391be44-ee8a-4723-9aee-c1a2ecc1fffc,,0.92685300,398.75000000,buy,limit
received,2018-08-03T01:25:46.323000Z,ETH-USD,4545120951,89223133-02f4-4500-80c7-9d40f661a0d1,,2.00000000,401.58000000,buy,limit
received,2018-08-03T01:25:46.762000Z,ETH-USD,4545120955,e40d4c19-3c4c-41f0-889d-becec7e2ab25,,0.40000000,390.80000000,buy,limit
received,2018-08-03T01:25:46.795000Z,ETH-USD,4545120957,b34ba7db-39e1-4ecf-8def-980865c6283f,,0.40000000,381.09000000,buy,limit
